Scenario_1,Scenario_2,Scenario_3,Scenario_4,Scenario_5,Scenario_6,Scenario_7,Scenario_8,Scenario_9,Scenario_10,Scenario_11,Scenario_12,Scenario_13,Scenario_14,Scenario_15,Scenario_16,Scenario_17,Scenario_18,Scenario_19,Scenario_20,Scenario_21,Scenario_22,Scenario_23,Scenario_24,Scenario_25,Scenario_26,Scenario_27,Scenario_28,Scenario_29,Scenario_30,Scenario_31,Scenario_32,Scenario_33,Scenario_34,Scenario_35,Scenario_36,Scenario_37,Scenario_38,Scenario_39,Scenario_40,Scenario_41,Scenario_42,Scenario_43,Scenario_44,Scenario_45,Scenario_46,Scenario_47,Scenario_48,Scenario_49,Scenario_50,Scenario_51,Scenario_52,Scenario_53,Scenario_54,Scenario_55,Scenario_56,Scenario_57,Scenario_58,Scenario_59,Scenario_60,Scenario_61,Scenario_62,Scenario_63,Scenario_64,Scenario_65,Scenario_66,Scenario_67,Scenario_68,Scenario_69,Scenario_70,Scenario_71,Scenario_72,Scenario_73,Scenario_74,Scenario_75,Scenario_76,Scenario_77,Scenario_78,Scenario_79,Scenario_80,Scenario_81,Scenario_82,Scenario_83,Scenario_84,Scenario_85,Scenario_86,Scenario_87,Scenario_88,Scenario_89,Scenario_90,Scenario_91,Scenario_92,Scenario_93,Scenario_94,Scenario_95,Scenario_96,Scenario_97,Scenario_98,Scenario_99,Scenario_100
-0.44017118,-0.074157625,-0.30031958,0.12217311,-0.12564808,0.15116568,-0.1114433,0.20037344,-0.14558773,0.3382918,0.3263968,0.0030079181,0.4807811,0.58438015,0.5677175,-0.10013898,-0.2690412,-0.7571355,0.14179333,-0.14075513,-0.23732471,-0.029490994,-0.20637405,0.3511656,0.016243927,-0.08546696,0.3381855,-0.57615083,0.8463706,0.26298988,0.023686538,0.0018031179,0.17776886,0.10546671,-0.13500123,0.20137551,0.012138174,0.2614186,-0.16374439,-0.21007846,0.001148322,0.40779823,-0.07324856,0.19136629,-0.123546556,0.056366373,0.02639284,-0.1006346,-0.06060162,-0.13076141,0.030852832,-0.057307374,0.22539343,0.019690536,0.67919415,0.5564779,0.17699437,0.2138801,-0.07714692,0.5412052,-0.025296088,0.23858802,-0.5815285,0.63396394,0.94832903,0.095199496,0.26583567,0.32965478,-0.0040189056,-0.45562312,0.31600982,0.021342266,-0.16787659,-0.17978737,0.30182347,-0.07843715,-0.25263143,0.06794441,0.27771804,0.0064512854,0.058352746,0.19948886,0.9512737,-0.09639998,0.23178019,0.43171477,0.53036255,0.19449772,0.54756206,-0.23474078,0.23427804,-0.5342315,-0.32370916,-0.41473716,0.12980027,0.20602925,0.28253242,0.09534026,0.45342612,0.058607105
-0.18492709,-0.7552829,-0.048656937,-0.22018243,0.09822334,-0.2990773,-0.14915119,-0.010730958,-0.107681535,0.0077580684,0.50418454,-0.43079212,0.40505663,-0.3162425,0.13112314,-0.09031357,-0.48233068,-0.081446595,0.363275,-0.027272599,0.23984735,0.5408124,0.41822755,0.30856404,0.5325433,-0.014420085,-0.122609265,-0.012448935,0.69097364,0.31842703,0.34611994,-0.30885157,-0.288284,-0.13554719,0.10959683,-0.5450094,0.113629095,0.21434061,0.17412233,-0.4355663,0.006596217,0.23103002,0.0826598,0.54133326,0.14321001,0.22618572,0.47187346,0.7183636,0.30061615,0.08373428,-0.115922034,0.11784252,-0.22599772,0.013809642,0.46656623,-0.03740697,0.33509073,0.28419548,0.32972378,0.48622364,0.52172744,0.6696274,-0.49621505,0.5334811,0.1026053,-0.17780769,0.34392816,0.09539549,0.28275508,0.23212188,0.15099768,0.16405764,0.09093564,-0.51086086,0.18532605,-0.057636485,0.03840249,0.30989662,0.27710983,-0.67311406,-0.37501818,-0.15896328,0.15690367,-0.9756953,0.33682796,-0.013050988,-0.4505695,-0.1327988,-0.023038695,0.27504373,0.23269859,-0.3215709,0.46176684,0.39524618,-0.1579617,0.35216054,0.03520403,-0.22904263,0.06314848,-0.81343484
-0.20400442,-0.37037262,0.4389227,0.15143852,-0.40100133,-0.62590855,0.6282715,-0.24986236,-0.41160285,-0.08745974,-0.46823177,-0.52870375,-0.37652132,0.07370001,-0.2716068,-0.40981907,-0.048945054,-0.47191155,-0.011255264,-0.093480326,0.2123049,-0.05054636,-0.593364,0.25114363,0.024149302,0.1741851,0.16378736,-0.62925845,0.010927057,0.26847237,-0.3111634,-0.57588524,-0.21608995,0.042530283,-0.3653052,-0.4697634,0.011273868,-1.400904,-0.16085617,-0.1899274,-0.4844732,-0.15464257,0.22570951,-0.19922926,-0.25715873,-0.30775896,-0.1842402,-0.2001419,-0.242231,-0.14636584,-0.060577806,-0.54520863,-0.16574676,0.38659495,0.3193756,-0.43103537,0.59835315,-0.22071008,0.11130181,-0.097572,-0.16050343,-0.30000007,-0.15087411,-0.23674981,0.008387944,-0.035099395,-0.027470669,-0.19181934,-0.2978976,-0.22849768,-0.081607476,-0.35440117,-0.1739903,-0.52072436,-0.07913462,-0.48128828,-0.22194697,0.18801795,0.1164619,-0.07137136,-0.2590249,-0.335809,-0.6050419,-0.1306775,0.08364489,-1.0498114,-0.40070418,0.10707155,0.09518989,-0.39080548,-0.35187685,-0.29790908,0.6594936,-0.10413704,-0.1766556,0.40387166,-0.108812176,0.6345882,0.21965477,-0.52748567
-0.11036984,0.52251714,-0.66410214,-0.41423187,-0.326685,-0.19070676,0.08449508,-0.3601191,-0.23313333,-0.35606492,-0.5417462,-0.317271,-0.1783304,-0.22644977,-0.6630718,0.18445961,-0.16306995,-0.21667916,-0.3625619,-0.36444104,-0.032993566,-0.04349493,-0.6815503,-0.3888032,-0.31718078,-0.27633032,0.21929084,-0.62543523,-0.5530406,-0.28710535,0.023151807,0.1419471,0.38947257,-0.05577848,-0.76371646,-0.37709084,0.21102431,0.018299136,-0.38194218,-0.06080052,-0.43222034,-0.4249192,-0.11283464,-0.1292221,0.25342202,-0.09100795,-0.52558774,0.107757024,0.08304402,-0.30390537,-0.18773888,-0.66634524,-0.5835028,-0.28600654,-0.5946249,-0.34583643,-0.28721952,-0.55398357,0.2954077,0.0765013,0.28632787,-0.73823315,-0.5400807,-0.393385,-0.1979386,-0.50764287,0.016047884,-0.04479187,-0.6852228,-0.0122102555,-0.397556,-0.4482808,-0.04388881,-0.2374786,-0.15810107,-0.43906558,-1.06446,0.3283745,0.04589431,-0.6630937,0.00912884,-0.29030323,-0.6958397,-0.2647547,-0.56552637,-0.34358424,-0.34787664,0.12637645,-0.33380836,-0.18213896,-0.21670306,0.28495607,-0.21279557,-0.70535886,-0.012311032,0.016715698,-0.82769644,-0.3679196,-0.58237684,-0.5434153
-0.11634113,0.38652793,0.12641078,-0.5710334,-0.05348892,0.048241846,-0.19651695,0.18502893,-0.22595498,-0.27131334,-0.53384274,-0.42963773,-0.08558653,-0.32916093,-0.5301845,-0.011113416,0.11145154,-0.31412715,0.112962484,-0.047677662,0.07576384,-0.07030487,0.17435233,-0.005740128,-0.009624511,-0.547841,-0.25854567,0.18559209,-0.64571184,-0.42854118,-0.09166646,-0.026147567,0.069667906,0.27285367,-0.44849163,-0.109063745,0.116194904,-0.43761232,-0.13865714,-0.51338893,0.07092573,0.21284764,0.11785069,0.3522229,-0.350919,-0.5867075,-0.47277862,-0.1268143,-0.2336186,-0.26237231,0.09220716,-0.14832497,0.4971112,-0.24422322,-0.19900157,-0.18664287,-0.42272958,0.17887866,0.052991834,-0.743664,-0.3219062,0.34640545,0.16033673,-0.50238156,-0.19297534,0.036621593,0.063592106,-0.2353578,0.4934349,0.9364784,-0.56265557,0.35890827,-0.12486699,0.54802525,-0.095936,-0.25296053,0.5833444,-0.26517332,-0.15419376,-0.6078355,-0.6611861,0.20605282,-0.5955058,0.11075099,0.08705917,-0.30350488,0.04029779,-0.2467395,0.12289241,-0.27847353,0.47886944,0.48574877,-0.14092982,-0.2168394,-0.7708165,-0.01828212,-0.70180774,0.11699405,-0.24581283,0.27158946
-0.2191792,0.31739774,0.099854276,-0.23761219,0.20981357,-0.06794365,-0.17801695,-0.1386564,0.072487876,-0.13196763,-0.12714764,0.28398675,0.0046092146,-0.13365893,0.01534152,-0.28778124,-0.19486633,0.30592355,-0.6419576,0.049861185,-0.50432426,0.10507083,0.28600207,-0.16333735,0.26730627,-0.2640973,0.6902544,-0.40067917,0.24375848,0.04538078,0.16242619,0.20302272,0.020119967,-0.002974243,-0.0045851,-0.4639054,-0.58085775,0.068573266,0.22299305,0.32827535,0.10469255,0.082217105,-0.44381443,-0.42133665,-0.3494662,-0.076047815,0.018375324,-0.05048838,-0.11431966,-0.10133828,-0.27268708,-0.64455736,-0.5099742,-0.33060458,-0.050661974,0.19027275,-0.24519843,0.14410365,-0.048194736,0.023917764,-0.412979,-0.45634052,-0.49535924,0.04568251,-0.34023976,0.23688953,-0.2411184,-0.29959407,-0.23921497,-0.3749501,-0.15195024,-0.36579946,0.09913138,-0.028242184,-0.06867519,-0.38180667,-0.7713419,0.6039943,0.064310454,0.2622319,0.4053179,-0.3352399,0.1457872,0.35476243,-0.4043654,-0.47263435,-0.09221324,-0.15005773,0.10927306,0.10259992,0.22519334,-0.31561875,-0.21858822,0.3679309,0.053259976,-0.3600804,-0.44919485,-0.937108,-0.4664858,0.093602285
-0.0861734,-0.07508994,-0.094218515,-0.11511597,0.0011045593,0.29212958,0.05467883,0.19465333,-0.2073489,-0.2288993,-0.43371248,0.072371885,0.078325294,0.06467726,0.29231593,-0.039727725,-0.113607585,0.14447652,0.13254699,0.03744445,-0.27298847,-0.22596921,-0.03427677,0.34415206,0.0076563116,-0.16871433,-0.38185814,0.09371935,-0.15185036,-0.28932676,-0.027231278,0.25368547,0.5400976,0.5413955,0.07560624,1.0973026,-0.20440835,0.80108213,0.15248252,-0.59370255,-0.124644496,0.3308732,0.2748988,0.41767123,0.28664005,-0.013269708,0.05116425,-0.24189617,-0.27701202,0.34208968,-0.2804101,0.09450711,0.7700075,0.1242333,0.50330466,-0.12996396,-0.093996726,-0.16876715,-0.16964714,0.22885713,0.06349057,-0.45105362,0.3637499,-0.5861771,0.10879128,-0.09148939,-0.16403289,0.24965791,0.4738227,0.65931773,0.22969204,-0.08822865,-0.19615215,-0.036654696,-0.3407328,0.58931136,-0.14277987,0.091165386,-0.45839843,-0.20956533,-0.5608165,-0.080450796,0.49668774,0.05152117,0.69529796,-0.20777886,0.45937037,0.32745507,0.034709346,0.54452705,0.08319861,0.4093641,0.046418093,-0.008657993,0.5184022,0.22646315,-0.109517165,0.23804832,-0.07988714,0.105173096
0.575668,0.4792002,-0.049724627,0.5668734,0.12227321,0.1968847,-0.19942078,-0.11633377,0.6714473,0.01884272,0.15167093,-0.14732645,-0.06413995,0.332451,0.011487019,-0.06718487,-0.48550367,0.4041604,0.050912686,0.21586655,0.16597274,0.25499564,0.49043515,-0.04310839,0.29027754,0.44462746,0.030346112,0.44673553,0.04506259,0.31696185,-0.37907875,0.61947924,0.10347388,0.3028293,-0.07734424,0.041803923,0.31571746,0.27345052,-0.35139024,-0.070420824,0.66261655,-0.3859561,0.4838164,-0.091871694,0.07235833,0.18400353,0.108217634,-0.08776285,-0.08856722,-0.23477338,-0.21017754,0.15162891,0.5781764,0.08361648,0.026090302,-0.025552707,-0.33358124,0.11437522,-0.21637571,-0.18202843,0.3742492,-0.39713067,0.4023396,0.21177942,0.21870215,0.003656323,-0.055145334,0.0847892,0.16528991,0.4877014,0.2465706,0.15455858,0.13237521,0.3411887,0.062240798,0.206097,-0.9467404,-0.03936673,-0.053013705,0.23314118,0.34735125,0.35954258,0.05155307,0.4771048,0.12686226,-0.12999827,-0.25957474,0.35740453,-0.15794693,-0.17095281,0.44358933,0.79508203,0.18940118,-0.2611399,-0.1616592,0.087945335,0.2936784,0.06405015,-0.6813287,0.15780745
-0.23381512,0.021726238,0.6079371,-0.04199144,0.3046363,0.12858523,0.20639324,0.17893128,0.36279786,0.27042836,0.4253957,-0.027196735,-0.14718726,0.01607196,0.3791298,0.27653667,0.11458518,0.444914,-0.44909954,-0.06837941,-0.039272223,0.0335727,0.00070617057,0.05336207,-0.105493926,-0.1470868,0.19442028,-0.13259234,-0.016260166,0.19621955,-0.20718,0.5278526,0.6245564,0.046815168,-0.3199852,0.28544497,0.3212705,0.04082928,0.21048775,-0.46273306,0.11129208,-0.2004941,-0.23801935,0.057153527,0.20079345,0.3751557,-0.06568756,0.0045976494,-0.058511797,0.13105117,-0.36352888,0.6469688,-0.537042,-0.19342752,-0.4506562,0.2130687,0.14911418,-0.6083614,0.010339005,-0.29042226,-0.46470428,-0.45025444,-0.058835715,0.09299197,0.02604175,-0.02358728,0.8241302,0.18471357,0.45293543,0.28636143,-0.15262362,-0.14812359,0.41246384,-0.37322962,0.014261491,-0.34504014,0.093347296,-0.11081929,-0.09817493,0.16172233,0.11422075,-0.29639298,-0.18183194,0.2555056,-0.25824347,-0.14742142,0.18370228,0.11785787,0.06124961,0.3320382,0.33948433,-0.27910763,-0.26935816,-0.29734975,-0.06825628,-0.07270693,-0.6542228,0.28879428,0.23697609,-0.15668444
-0.24732299,0.22797741,0.09748762,0.00026196626,0.26297346,0.06409437,0.08408744,-0.25447938,-0.0006902023,-0.22910626,-0.3688597,-0.18325329,-0.19405778,0.16585548,-0.24054492,-0.14497577,0.3177125,-0.30276603,-0.09879159,-0.2707883,-0.2736548,-0.40244615,-0.46018013,0.057520323,-0.10699964,-0.08327882,-0.2927106,-0.5631607,-0.11421109,0.4112543,-0.6338547,-0.6269255,0.26833275,-0.5962724,-0.27751046,-0.33248568,-0.52067274,-0.5024394,-0.7088243,-0.35974136,0.018269524,0.18474169,0.06576047,-0.4745652,-0.46432284,0.13035882,-0.20904396,-0.014356656,-0.21094635,-0.14031698,-0.113116235,-0.41452545,-0.34624928,-0.037762318,0.45328918,0.10624678,0.45135796,-0.37926346,-0.69498503,-0.27126423,-0.38241976,-0.59489805,0.004020799,0.046351273,-0.044951648,-0.110930786,-0.058566544,-0.4477471,-0.4865195,-0.6092513,-0.15906496,-0.39241183,-0.25144386,-0.17808211,-0.04896808,-0.27401817,-0.45641384,-0.12159058,0.14095393,-0.28147945,-0.10760548,-0.014128204,-0.2933073,-0.5398161,-0.45081693,-0.7467675,0.1725034,-0.35651293,0.07676996,-0.4028029,-0.11427742,0.11866187,-0.6208356,-0.28952226,-0.6215846,-0.33375707,0.13220406,-0.2819514,-0.29770955,-0.23474453
0.8309074,0.6298698,-0.08334526,0.88021123,0.54610944,0.26670027,0.25856474,0.02192643,0.2740884,-0.09793794,0.60576236,0.41012612,0.95507795,0.109091625,0.20592378,0.20415907,0.42614248,0.15907675,0.79733765,0.29403952,-0.26712662,0.43271127,0.27093694,0.31232262,0.2938686,-0.085725464,0.40095642,-0.30446747,0.036897574,-0.10538477,0.13950641,-0.48438612,0.7100943,0.7943943,0.14395575,-0.2683905,0.8731016,0.01784034,0.18533678,0.56829655,0.3182263,0.34962702,0.39632154,0.69163555,0.15241459,0.10265551,0.11065133,-0.0028377846,-0.16657573,0.86712074,0.3576423,0.5937225,0.29109988,0.04523557,0.34204376,0.2851172,-0.028583385,0.65861636,0.53992456,0.18411069,0.086413816,0.8151793,0.25304624,0.04758092,0.13624962,0.71011543,0.19022284,-0.0039641447,0.53465027,0.3206607,0.64305943,1.1788841,0.20766728,0.47592857,0.07325095,0.21714333,0.7312692,0.3144625,0.40737355,0.5048235,0.012582716,0.18544476,0.43291828,0.16408677,0.5342909,0.35291824,-0.31835935,0.56683576,0.6514539,0.15580513,0.29274973,0.6421435,0.012108692,0.25598335,0.17698334,0.16437417,0.22026032,0.35030133,0.50843173,0.09030524
-0.34434906,0.0015896792,0.1884797,-0.18444271,-0.5246831,-0.3448584,-0.5860333,0.47734123,-0.0004159445,-0.19099294,-0.34854776,-0.46104327,-0.4992596,-0.39695448,-0.9442507,-0.24711835,-0.36030725,-0.43178645,-0.1194504,-0.49186328,-0.21122798,-0.47945294,-0.072410814,0.04368607,-0.23248851,-0.02787434,-0.60172176,0.4104129,-0.31308624,-0.23900102,-0.5330553,-0.8412583,-0.35591537,-0.20712517,-0.015814565,-0.24014358,-0.56211215,-0.4698572,-0.6484034,-0.66734385,-0.4539032,-0.6200221,0.034186266,0.19171482,-0.92692673,-0.4590757,-0.47493446,-0.18500134,-0.42337647,0.0073689055,-0.052204527,-0.7870824,-0.4981423,-0.26123056,-0.5523759,-0.9865579,-0.24771741,-1.3449814,-0.630779,-0.6120159,-0.31216052,-0.06562476,-0.9704901,-0.83652717,-0.2816981,-0.5365273,-0.16321586,-0.6174428,-0.4778472,-0.9614598,-0.18741202,-0.12042415,-0.6970925,-0.59087217,-0.33096457,-0.3898264,-0.3465594,-0.1704243,-0.37926188,-0.13423596,-0.6486687,-0.110786855,-0.6732509,-0.50688183,-0.39800432,-0.32542077,-0.0030235655,-0.35748392,-0.28889954,-0.29788736,-0.141306,0.12722681,0.041438527,-0.39208403,-0.628389,-0.19511026,-0.3291221,-0.3158514,-0.33359605,-0.11678198
-0.6426404,-0.40064925,-0.2709272,-0.2726031,-0.32980442,0.108721845,-0.70728964,0.3346457,0.23872624,-0.32712036,0.17576022,-0.24802761,-0.02748684,-0.39711204,-0.2550018,0.19205014,-0.6330742,0.04168106,-0.23356579,0.4036734,0.027813332,-0.4647818,-0.1040816,0.069271,-0.40644097,-0.25636837,-0.041955262,-0.025674455,0.07866106,-0.27862376,-0.24222045,0.057744183,-0.38614076,-0.18216246,-0.10298033,-0.13939413,-0.14600812,-0.60549515,-0.22515589,-0.35523036,-0.76463485,0.33097443,0.029823305,-0.6008984,-0.6582865,-0.570853,0.13235384,-0.2744301,-0.106978536,-0.7705287,-0.020875914,-0.5677673,-0.58235526,0.19421686,-0.4261247,-0.15304057,-0.36297786,-0.28624043,-0.081977524,-0.34892452,-0.5553735,-0.16237465,-0.28939125,-0.15379868,0.39889264,-0.40795228,-0.19952057,0.15545593,-0.09451419,-0.4900482,-0.42599708,-0.4341564,-0.49535635,0.022112438,0.7377847,0.13570942,0.01046817,-0.26486018,0.092197545,0.63907737,0.2824427,-0.07177336,-0.18461546,0.008982761,-0.04742354,-0.21958475,-0.78507257,-0.39121065,0.05234628,-0.1950928,-0.47393167,-0.6802829,-0.12055793,-0.051676236,-0.13724793,-0.04833228,-0.38574815,-0.86504877,-0.57937175,-0.0364926
-0.48102382,-0.2636238,0.04992437,0.05449785,0.22195263,-0.18777907,-0.45960847,0.48331353,-0.09890726,-0.6097356,0.019659668,-0.19215953,-0.021210345,0.5230915,0.51361597,0.100436844,0.31863016,0.39099172,-0.27426624,-0.114691116,-0.3424097,-0.12867548,-0.7025472,0.28282297,-0.27563578,0.44043204,0.09853854,-0.64498717,-0.041284688,0.020466682,-0.5065741,0.45649207,0.104509085,-0.104859374,-0.056058493,0.59089994,-0.34858504,-0.1053319,0.13176826,-0.07301215,-0.04868271,-0.11698056,-0.27450857,-0.34844774,-0.09664264,0.39791486,-0.13589823,-0.41176027,-0.14567982,0.27687612,-0.0597383,-0.06662302,0.09202902,0.02222417,0.12881453,0.34315252,-0.20367913,-0.42738327,0.09691546,-0.1446185,0.21360898,-0.20487192,0.26958975,0.08019662,0.5396149,0.25371256,0.016906649,0.43770486,0.39964056,0.564772,-0.24823889,0.051040508,0.09482894,0.16461726,0.10438742,-0.40954745,-0.30617443,0.050219305,0.048522726,-0.038652107,0.024557078,0.4625007,0.6231597,0.016383134,-0.06916851,0.5422431,0.67860717,-0.301266,-0.05850945,-0.25779942,0.22730117,0.18512248,0.20654812,-0.060845807,0.20342128,-0.48811018,-0.3681363,-0.32780313,-0.06377535,-0.1049536
-0.047946453,0.4992874,0.56272227,0.21694027,0.13291197,0.08776792,0.91327786,0.4453389,-0.11689328,0.15400726,-0.30696663,0.6660568,0.058956876,0.28287533,0.3436331,0.661101,0.31682986,0.35174155,0.34444192,0.2666314,0.7278598,0.6572764,-0.13847801,0.081408456,0.12513901,-0.13392581,0.33914462,-0.33564654,0.4207933,0.059952356,0.42593282,-0.118341394,-0.48249394,0.23552604,0.37397012,0.18838876,0.45945045,0.51246387,1.0527344,0.28851092,-0.16588761,0.40600172,0.64869064,0.45292157,0.7040084,0.3971195,-0.1441636,-0.2373378,0.07474654,1.033647,0.12597989,-0.004028148,0.5980115,0.5088035,0.2047494,0.32806823,0.17888992,0.28237966,-0.5642391,-0.02534436,-0.021590753,-0.1098836,0.3752889,0.10852951,0.31513163,-0.21327975,0.35985145,0.46182767,0.25010073,0.71372914,-0.34076786,0.2447183,0.6547668,-0.490382,0.5878401,0.3114368,0.29714537,0.14722554,-0.09266637,-0.00909291,-0.24134782,0.087107465,0.7001151,0.12486432,0.5428614,0.6609848,0.20577684,0.58273333,0.6049168,0.30377933,0.3710998,-0.14250697,0.27235222,0.11813898,0.90393674,0.5585563,0.34905148,0.51193994,0.72534555,0.1600538
-0.065900944,-0.17100115,-0.061647158,-0.7687014,0.006932402,-0.18217516,-0.50667435,-0.28535548,-0.37656602,0.1412595,0.06789882,-0.43586338,0.26657906,0.50407696,0.36426005,0.16962042,-0.38672966,0.24133316,-0.110739805,0.25870672,0.015250782,0.13087568,-0.48629513,-0.10090087,-0.17299229,-0.41940022,-0.3934872,-0.21689513,-0.45184007,-0.24081944,-0.12900645,-0.13539311,-0.2270264,-0.5428154,-0.11252376,0.34217998,-0.63532466,-0.4540731,-0.38682616,0.57918096,0.25074214,0.3753742,-0.49839708,0.034397047,0.05788374,-0.90334845,0.07717136,-0.33533198,0.21983229,-0.5842867,-0.26494965,-0.10078068,0.201089,-0.012164751,-0.20427155,-0.14639443,-0.35165286,0.119139165,0.17759582,-0.00078468584,0.5216776,0.13674678,-0.015965417,0.046222597,0.42532817,-0.49203053,-0.5638253,-0.38442093,0.21522208,0.19696717,0.319389,-0.37388855,0.1906516,0.4661174,-0.109489925,-0.26172164,-0.19696826,-0.151466,-0.32914123,-0.5000926,-0.37065664,0.21134576,-0.41679776,0.11430037,0.19723326,-0.16153742,0.06272383,-0.34112516,-0.24515592,-0.027589852,0.007686509,-0.2323911,0.19682676,0.067449264,-0.14411688,0.10687738,-0.8036372,-0.0881196,-0.10331718,0.03553056
-0.3996662,-0.19469613,-0.23659623,-0.31140718,-0.3912585,-0.7209526,-0.52180845,-0.20112622,-0.07030543,-0.8252575,-0.375366,-0.59301543,-0.7209123,-0.26046115,-0.27575323,-0.02308362,-0.8072756,-0.4888122,-0.08272026,-0.36842299,-0.31296554,-0.20039958,-0.2964579,-0.93392485,-0.7162622,-0.24085927,-0.51537454,-0.45041886,-0.7548484,-0.49365482,-0.6204684,-0.1893934,-0.52468896,-0.22160488,-0.24308568,-0.5500457,-0.36435494,-0.65837705,-0.23016903,-1.1009085,-0.19679528,-0.25631964,0.30382392,-0.22440028,-0.8085581,0.0038015228,-0.17977497,-0.1671201,-0.46022242,-0.2546441,-0.8343267,-0.50456893,-0.2865526,-0.26791885,-0.49185318,-0.09013813,-0.43022403,-0.8104125,-0.63515866,-0.50515205,-0.39541572,-0.60180235,-0.48162276,-0.29699612,-0.5652775,0.056637555,-0.6057809,0.027848534,-0.24763855,0.04017493,-0.74084675,0.116125256,-0.10962741,-0.29392618,-0.4542994,-0.59067184,-0.8607766,-0.19647521,-0.18642268,-0.3466103,-0.36023536,-0.7542527,-0.5049085,-0.47669554,-0.62750554,-0.21618563,-0.6101101,-0.09620383,-0.340179,-0.4411148,-0.58725566,-0.17342994,-0.51680696,-1.0991647,-0.91806746,-0.33619478,-0.9128155,-0.29882947,-0.5124356,-0.4725365
0.46846375,0.22943868,0.35487023,0.42919436,0.5192407,0.53694755,0.20675275,-0.17274871,0.5157202,-0.03865596,-0.007193478,-0.37990177,0.2916682,-0.18211798,0.43766764,0.35436776,0.8499196,0.15447147,0.13647485,0.04921387,-0.012579512,0.15552904,0.35237846,0.17946163,-0.20904802,0.13502668,0.10549658,0.44615182,0.22019975,-0.0342279,0.110021114,0.2625178,0.26851237,-0.22458331,0.05307874,0.31353614,0.38591737,1.2436575,0.97266096,0.22211118,-0.21286973,-0.03125895,0.49134776,0.12414515,0.26250634,0.8399655,0.48372465,0.42298287,0.2560496,0.75879705,-0.08579941,0.7739163,0.5089007,0.57791144,0.4482307,0.7408233,0.23175514,0.41574278,0.09318178,1.1895051,0.39233592,0.1340468,0.55632323,0.38288474,-0.12609163,-0.2106784,-0.07694775,0.4239811,0.13598676,0.8207586,0.5712767,0.25792107,0.23725282,0.19535519,0.041863494,0.5584329,0.19316415,0.06797807,0.3054697,-0.09348034,0.116156444,0.98171294,0.1980626,0.2889747,0.34816605,0.088162445,-0.20164922,-0.005230965,0.20845471,0.028710503,0.053318135,0.5907141,0.32609522,0.4706344,0.37979487,-0.09246679,0.43508193,-0.2890939,0.4625886,0.061186492
0.08129356,0.7022379,0.0034460889,0.22666734,0.6119396,-0.05411474,0.40707788,-0.11291437,-0.44867426,0.38438213,0.025355602,0.18637581,0.44696468,0.44743812,-0.12712921,-0.09731711,0.31591043,0.7267554,0.57054645,0.12289097,0.43187776,0.7022308,0.29443496,0.13050643,-0.0054575778,0.14612123,0.85833925,0.4941356,0.424818,0.26431856,0.11008945,-0.17341356,-0.52650934,-0.38466546,0.94069594,-0.07790577,-0.6920665,0.57175916,0.4981443,0.5077583,-0.2659841,0.43913713,0.8457864,-0.16696265,0.2750539,0.43917927,0.29433748,0.0027333805,0.6195205,0.027507931,-0.22948308,0.019414457,0.12644383,0.16234791,0.4043906,0.6631798,-0.13492931,0.48693916,-0.6281964,0.5593428,0.45557418,-0.04482625,0.53718495,0.14470583,0.13981918,0.057706874,0.08692416,-0.23446172,0.053321134,0.3813262,-0.30675974,0.6580468,-0.009633547,0.4054895,0.39091355,0.013949782,0.07166456,0.26930124,0.6874503,0.08711798,0.3124161,0.7126088,0.5567289,0.19591017,-0.07618996,-0.25466213,0.19101968,-0.309159,0.53195995,-0.26641634,0.33523315,0.17254944,-0.020988313,0.30600306,0.51962906,0.26539668,0.67917645,-0.1361013,-0.51228136,-0.07037856
-0.38897252,-0.33970255,-0.10126315,0.24225561,-0.11363946,-0.10516037,0.67476726,-0.18975784,-0.20199254,-0.018156106,-0.024002472,-0.4094159,-0.3786795,0.46310103,-0.26736513,-0.34381756,0.22761606,-0.11529835,-0.11216956,0.13622676,0.5922602,0.006007706,0.029899104,0.078524634,-0.28483528,0.075695515,-0.19390775,0.17200732,-0.36516154,-0.14806601,-0.28336483,0.55409586,0.07769706,0.38171494,-0.055697717,0.3374999,0.58281696,-0.35718447,0.22058247,0.266587,-0.12130647,0.09019875,-0.07149096,0.024859186,-0.108892895,0.4007916,-0.10032115,-0.08424082,-0.032451764,-0.26840466,0.14378393,0.3988673,0.3487492,0.24866918,0.05774776,-0.108152784,0.48534805,-0.041331053,-0.5214172,-0.11904455,-0.27956858,-0.62035006,0.59143025,-0.09233314,-0.22239622,0.33625793,0.0045446726,-0.07176622,0.77802193,0.2589223,0.06078292,-0.4281755,0.21969481,0.022633767,0.039189696,0.17934136,0.1795148,-0.11485565,-0.15750578,0.17310473,0.053552374,-0.37045312,-0.31537417,0.20077291,-0.4164223,0.16618218,0.38703617,0.41666096,-0.079195276,0.38921183,0.12700653,0.1262512,-0.11603132,-0.4776382,0.24898812,0.3047688,0.30542532,0.961237,0.04701195,-0.45054567
